Date,Time,Operator,Aboard,Fatalities,Ground,Weather_Condition,Phase_of_Flight,IsMilitary,Year,Month,Hour,Is_Night,Survival_Rate,Total_Casualties,Casualty_Rate,Ground_Impact_Ratio,Weather_Risk,Phase_Risk
1983-07-13 20:23:47.027027024,19:00,Military Transport,110,27,3,Clear,Approach,1,1983,7,19,0,0.7545454545454545,30,0.2727272727272727,0.0967741935483871,1,2
1983-07-21 12:39:38.378378384,10:00,Military Transport,99,74,0,Clear,Landing,1,1983,7,10,0,0.25252525252525254,74,0.7474747474747475,0.0,1,3
1983-07-29 04:55:29.729729728,22:00,Military Transport,107,68,3,Fog,Cruise,1,1983,7,22,1,0.3644859813084112,71,0.6635514018691588,0.041666666666666664,3,1
1983-08-05 21:11:21.081081088,06:00,Private Charter,11,8,0,Fog,Landing,0,1983,8,6,0,0.2727272727272727,8,0.7272727272727273,0.0,3,3
1983-08-13 13:27:12.432432432,00:00,Commercial Airline,185,38,1,Clear,Landing,0,1983,8,0,1,0.7945945945945946,39,0.21081081081081082,0.025,1,3
1983-08-21 05:43:03.783783792,00:00,Commercial Airline,245,48,1,Clear,Landing,0,1983,8,0,1,0.8040816326530612,49,0.2,0.02,1,3
1983-08-28 21:58:55.135135136,19:00,Military Fighter,1,0,0,Clear,Cruise,1,1983,8,19,0,1.0,0,0.0,0.0,1,1
1983-09-05 14:14:46.486486496,12:00,Regional Airline,94,30,0,Rain,Cruise,0,1983,9,12,0,0.6808510638297872,30,0.3191489361702128,0.0,2,1
1983-09-13 06:30:37.837837840,08:00,Commercial Airline,173,70,4,Snow,Approach,0,1983,9,8,0,0.5953757225433526,74,0.4277456647398844,0.05333333333333334,3,2
1983-09-20 22:46:29.189189200,02:00,Commercial Airline,176,32,1,Clear,Approach,0,1983,9,2,1,0.8181818181818182,33,0.1875,0.029411764705882353,1,2
1983-09-28 15:02:20.540540544,06:00,Private Charter,12,6,1,Clear,Approach,0,1983,9,6,0,0.5,7,0.5833333333333334,0.125,1,2
1983-10-06 07:18:11.891891904,05:00,Military Transport,80,51,3,Snow,Cruise,1,1983,10,5,1,0.3625,54,0.675,0.05454545454545454,3,1
1983-10-13 23:34:03.243243248,07:00,Commercial Airline,213,48,1,Rain,Landing,0,1983,10,7,0,0.7746478873239436,49,0.2300469483568075,0.02,2,3
1983-10-21 15:49:54.594594592,08:00,Commercial Airline,171,72,0,Clear,Cruise,0,1983,10,8,0,0.5789473684210527,72,0.42105263157894735,0.0,1,1
1983-10-29 08:05:45.945945952,04:00,Cargo Airline,1,0,0,Clear,Cruise,0,1983,10,4,1,1.0,0,0.0,0.0,1,1
1983-11-06 00:21:37.297297296,00:00,Private Charter,13,7,0,Clear,Takeoff,0,1983,11,0,1,0.46153846153846156,7,0.5384615384615384,0.0,1,3
1983-11-13 16:37:28.648648656,18:00,Commercial Airline,222,32,2,Clear,Landing,0,1983,11,18,0,0.8558558558558559,34,0.15315315315315314,0.05714285714285714,1,3
1983-11-21 08:53:20.000000000,09:00,Commercial Airline,175,80,2,Clear,Takeoff,0,1983,11,9,0,0.5428571428571428,82,0.4685714285714286,0.024096385542168676,1,3
1983-11-29 01:09:11.351351360,11:00,Commercial Airline,206,60,2,Rain,Cruise,0,1983,11,11,0,0.7087378640776699,62,0.30097087378640774,0.031746031746031744,2,1
1983-12-06 17:25:02.702702704,23:00,Private Charter,9,4,0,Snow,Approach,0,1983,12,23,1,0.5555555555555556,4,0.4444444444444444,0.0,3,2
1983-12-14 09:40:54.054054064,14:00,Commercial Airline,123,42,1,Rain,Takeoff,0,1983,12,14,0,0.6585365853658537,43,0.34959349593495936,0.022727272727272728,2,3
1983-12-22 01:56:45.405405408,21:00,Commercial Airline,153,43,2,Rain,Takeoff,0,1983,12,21,1,0.7189542483660131,45,0.29411764705882354,0.043478260869565216,2,3
1983-12-29 18:12:36.756756768,23:00,Cargo Airline,1,0,2,Clear,Takeoff,0,1983,12,23,1,1.0,2,2.0,0.6666666666666666,1,3
1984-01-06 10:28:28.108108112,08:00,Commercial Airline,191,21,0,Clear,Approach,0,1984,1,8,0,0.8900523560209425,21,0.1099476439790576,0.0,1,2
1984-01-14 02:44:19.459459456,19:00,Private Charter,14,5,0,Clear,Landing,0,1984,1,19,0,0.6428571428571429,5,0.35714285714285715,0.0,1,3
1984-01-21 19:00:10.810810816,16:00,Commercial Airline,219,69,2,Clear,Cruise,0,1984,1,16,0,0.684931506849315,71,0.3242009132420091,0.027777777777777776,1,1
1984-01-29 11:16:02.162162160,16:00,Commercial Airline,167,32,1,Rain,Approach,0,1984,1,16,0,0.8083832335329342,33,0.19760479041916168,0.029411764705882353,2,2
1984-02-06 03:31:53.513513520,19:00,Commercial Airline,158,44,3,Fog,Approach,0,1984,2,19,0,0.7215189873417721,47,0.2974683544303797,0.0625,3,2
1984-02-13 19:47:44.864864864,11:00,Cargo Airline,4,2,0,Clear,Cruise,0,1984,2,11,0,0.5,2,0.5,0.0,1,1
1984-02-21 12:03:36.216216224,06:00,Military Fighter,1,0,0,Clear,Landing,1,1984,2,6,0,1.0,0,0.0,0.0,1,3
1984-02-29 04:19:27.567567568,01:00,Cargo Airline,4,2,1,Snow,Landing,0,1984,2,1,1,0.5,3,0.75,0.25,3,3
1984-03-07 20:35:18.918918928,02:00,Commercial Airline,165,40,1,Clear,Landing,0,1984,3,2,1,0.7575757575757576,41,0.24848484848484848,0.023809523809523808,1,3
1984-03-15 12:51:10.270270272,16:00,Private Charter,6,4,0,Clear,Takeoff,0,1984,3,16,0,0.3333333333333333,4,0.6666666666666666,0.0,1,3
1984-03-23 05:07:01.621621632,04:00,Commercial Airline,161,16,0,Rain,Approach,0,1984,3,4,1,0.9006211180124224,16,0.09937888198757763,0.0,2,2
1984-03-30 21:22:52.972972976,16:00,Commercial Airline,175,56,1,Rain,Landing,0,1984,3,16,0,0.68,57,0.32571428571428573,0.017241379310344827,2,3
1984-04-07 13:38:44.324324336,23:00,Military Fighter,2,0,0,Clear,Cruise,1,1984,4,23,1,1.0,0,0.0,0.0,1,1
1984-04-15 05:54:35.675675680,16:00,Commercial Airline,108,45,4,Clear,Cruise,0,1984,4,16,0,0.5833333333333334,49,0.4537037037037037,0.08,1,1
1984-04-22 22:10:27.027027024,16:00,Commercial Airline,178,45,2,Rain,Takeoff,0,1984,4,16,0,0.7471910112359551,47,0.2640449438202247,0.041666666666666664,2,3
1984-04-30 14:26:18.378378384,01:00,Commercial Airline,223,86,1,Clear,Takeoff,0,1984,4,1,1,0.6143497757847534,87,0.3901345291479821,0.011363636363636364,1,3
1984-05-08 06:42:09.729729728,01:00,Commercial Airline,163,60,5,Clear,Landing,0,1984,5,1,1,0.6319018404907976,65,0.3987730061349693,0.07575757575757576,1,3
1984-05-15 22:58:01.081081088,21:00,Commercial Airline,186,49,3,Rain,Takeoff,0,1984,5,21,1,0.7365591397849462,52,0.27956989247311825,0.05660377358490566,2,3
1984-05-23 15:13:52.432432432,22:00,Private Charter,18,10,1,Clear,Cruise,0,1984,5,22,1,0.4444444444444444,11,0.6111111111111112,0.08333333333333333,1,1
1984-05-31 07:29:43.783783792,04:00,Military Transport,88,48,2,Rain,Landing,1,1984,5,4,1,0.45454545454545453,50,0.5681818181818182,0.0392156862745098,2,3
1984-06-07 23:45:35.135135136,00:00,Military Fighter,1,0,0,Clear,Takeoff,1,1984,6,0,1,1.0,0,0.0,0.0,1,3
1984-06-15 16:01:26.486486496,00:00,Cargo Airline,6,4,0,Fog,Approach,0,1984,6,0,1,0.3333333333333333,4,0.6666666666666666,0.0,3,2
1984-06-23 08:17:17.837837840,18:00,Commercial Airline,175,56,0,Clear,Takeoff,0,1984,6,18,0,0.68,56,0.32,0.0,1,3
1984-07-01 00:33:09.189189200,01:00,Commercial Airline,134,18,2,Clear,Cruise,0,1984,7,1,1,0.8656716417910447,20,0.14925373134328357,0.09523809523809523,1,1
1984-07-08 16:49:00.540540544,20:00,Commercial Airline,188,21,1,Clear,Cruise,0,1984,7,20,1,0.8882978723404256,22,0.11702127659574468,0.043478260869565216,1,1
1984-07-16 09:04:51.891891904,11:00,Private Charter,18,10,0,Clear,Takeoff,0,1984,7,11,0,0.4444444444444444,10,0.5555555555555556,0.0,1,3
1984-07-24 01:20:43.243243248,05:00,Commercial Airline,146,43,5,Snow,Takeoff,0,1984,7,5,1,0.7054794520547946,48,0.3287671232876712,0.10204081632653061,3,3
1984-07-31 17:36:34.594594592,22:00,Private Charter,10,6,0,Fog,Landing,0,1984,7,22,1,0.4,6,0.6,0.0,3,3
1984-08-08 09:52:25.945945952,03:00,Military Transport,121,47,1,Clear,Approach,1,1984,8,3,1,0.6115702479338843,48,0.39669421487603307,0.02040816326530612,1,2
1984-08-16 02:08:17.297297312,22:00,Private Charter,11,5,1,Clear,Takeoff,0,1984,8,22,1,0.5454545454545454,6,0.5454545454545454,0.14285714285714285,1,3
1984-08-23 18:24:08.648648640,10:00,Military Transport,60,23,1,Rain,Landing,1,1984,8,10,0,0.6166666666666667,24,0.4,0.04,2,3
1984-08-31 10:40:00.000000000,23:00,Commercial Airline,181,84,1,Snow,Landing,0,1984,8,23,1,0.5359116022099447,85,0.4696132596685083,0.011627906976744186,3,3
1984-09-08 02:55:51.351351360,16:00,Regional Airline,85,8,0,Clear,Approach,0,1984,9,16,0,0.9058823529411765,8,0.09411764705882353,0.0,1,2
1984-09-15 19:11:42.702702720,05:00,Cargo Airline,9,7,0,Clear,Cruise,0,1984,9,5,1,0.2222222222222222,7,0.7777777777777778,0.0,1,1
1984-09-23 11:27:34.054054048,23:00,Commercial Airline,192,3,4,Clear,Cruise,0,1984,9,23,1,0.984375,7,0.036458333333333336,0.5,1,1
1984-10-01 03:43:25.405405408,04:00,Military Fighter,4,2,1,Rain,Cruise,1,1984,10,4,1,0.5,3,0.75,0.25,2,1
1984-10-08 19:59:16.756756768,19:00,Military Transport,110,41,2,Clear,Landing,1,1984,10,19,0,0.6272727272727273,43,0.39090909090909093,0.045454545454545456,1,3
1984-10-16 12:15:08.108108128,01:00,Military Fighter,2,1,2,Rain,Approach,1,1984,10,1,1,0.5,3,1.5,0.5,2,2
1984-10-24 04:30:59.459459456,05:00,Cargo Airline,5,3,1,Clear,Takeoff,0,1984,10,5,1,0.4,4,0.8,0.2,1,3
1984-10-31 20:46:50.810810816,21:00,Military Transport,82,42,1,Rain,Cruise,1,1984,10,21,1,0.4878048780487805,43,0.524390243902439,0.022727272727272728,2,1
1984-11-08 13:02:42.162162176,10:00,Commercial Airline,148,21,0,Clear,Approach,0,1984,11,10,0,0.8581081081081081,21,0.14189189189189189,0.0,1,2
1984-11-16 05:18:33.513513504,15:00,Commercial Airline,211,44,3,Clear,Approach,0,1984,11,15,0,0.7914691943127962,47,0.22274881516587677,0.0625,1,2
1984-11-23 21:34:24.864864864,15:00,Military Transport,84,46,3,Clear,Approach,1,1984,11,15,0,0.4523809523809524,49,0.5833333333333334,0.06,1,2
1984-12-01 13:50:16.216216224,00:00,Private Charter,12,8,2,Rain,Landing,0,1984,12,0,1,0.3333333333333333,10,0.8333333333333334,0.18181818181818182,2,3
1984-12-09 06:06:07.567567584,08:00,Commercial Airline,139,20,1,Clear,Cruise,0,1984,12,8,0,0.8561151079136691,21,0.1510791366906475,0.045454545454545456,1,1
1984-12-16 22:21:58.918918912,05:00,Commercial Airline,215,85,1,Clear,Landing,0,1984,12,5,1,0.6046511627906976,86,0.4,0.011494252873563218,1,3
1984-12-24 14:37:50.270270272,15:00,Cargo Airline,7,5,0,Clear,Landing,0,1984,12,15,0,0.2857142857142857,5,0.7142857142857143,0.0,1,3
1985-01-01 06:53:41.621621632,02:00,Regional Airline,61,7,1,Clear,Takeoff,0,1985,1,2,1,0.8852459016393442,8,0.13114754098360656,0.1111111111111111,1,3
1985-01-08 23:09:32.972972992,19:00,Military Transport,131,64,0,Rain,Landing,1,1985,1,19,0,0.5114503816793893,64,0.48854961832061067,0.0,2,3
1985-01-16 15:25:24.324324320,03:00,Commercial Airline,145,48,1,Rain,Landing,0,1985,1,3,1,0.6689655172413793,49,0.33793103448275863,0.02,2,3
1985-01-24 07:41:15.675675680,18:00,Commercial Airline,189,78,0,Snow,Takeoff,0,1985,1,18,0,0.5873015873015873,78,0.4126984126984127,0.0,3,3
1985-01-31 23:57:07.027027040,02:00,Commercial Airline,209,57,2,Clear,Landing,0,1985,1,2,1,0.7272727272727273,59,0.2822966507177033,0.03333333333333333,1,3
1985-02-08 16:12:58.378378400,18:00,Regional Airline,52,18,1,Snow,Landing,0,1985,2,18,0,0.6538461538461539,19,0.36538461538461536,0.05,3,3
1985-02-16 08:28:49.729729728,19:00,Commercial Airline,160,16,1,Clear,Approach,0,1985,2,19,0,0.9,17,0.10625,0.05555555555555555,1,2
1985-02-24 00:44:41.081081088,06:00,Private Charter,12,10,0,Clear,Takeoff,0,1985,2,6,0,0.16666666666666666,10,0.8333333333333334,0.0,1,3
1985-03-03 17:00:32.432432448,19:00,Commercial Airline,196,31,2,Clear,Cruise,0,1985,3,19,0,0.8418367346938775,33,0.1683673469387755,0.058823529411764705,1,1
1985-03-11 09:16:23.783783776,08:00,Private Charter,13,9,0,Clear,Landing,0,1985,3,8,0,0.3076923076923077,9,0.6923076923076923,0.0,1,3
1985-03-19 01:32:15.135135136,00:00,Private Charter,11,8,0,Rain,Cruise,0,1985,3,0,1,0.2727272727272727,8,0.7272727272727273,0.0,2,1
1985-03-26 17:48:06.486486496,07:00,Cargo Airline,3,2,0,Rain,Landing,0,1985,3,7,0,0.3333333333333333,2,0.6666666666666666,0.0,2,3
1985-04-03 10:03:57.837837856,06:00,Commercial Airline,169,77,5,Rain,Landing,0,1985,4,6,0,0.5443786982248521,82,0.48520710059171596,0.060240963855421686,2,3
1985-04-11 02:19:49.189189184,17:00,Commercial Airline,215,64,2,Clear,Takeoff,0,1985,4,17,0,0.7023255813953488,66,0.30697674418604654,0.029850746268656716,1,3
1985-04-18 18:35:40.540540544,07:00,Commercial Airline,176,57,2,Clear,Landing,0,1985,4,7,0,0.6761363636363636,59,0.3352272727272727,0.03333333333333333,1,3
1985-04-26 10:51:31.891891904,00:00,Regional Airline,73,33,0,Clear,Landing,0,1985,4,0,1,0.547945205479452,33,0.4520547945205479,0.0,1,3
1985-05-04 03:07:23.243243264,10:00,Military Fighter,1,0,0,Clear,Cruise,1,1985,5,10,0,1.0,0,0.0,0.0,1,1
1985-05-11 19:23:14.594594592,17:00,Private Charter,16,10,1,Clear,Approach,0,1985,5,17,0,0.375,11,0.6875,0.08333333333333333,1,2
1985-05-19 11:39:05.945945952,22:00,Private Charter,13,6,1,Clear,Approach,0,1985,5,22,1,0.5384615384615384,7,0.5384615384615384,0.125,1,2
1985-05-27 03:54:57.297297312,09:00,Private Charter,12,9,0,Clear,Landing,0,1985,5,9,0,0.25,9,0.75,0.0,1,3
1985-06-03 20:10:48.648648640,02:00,Commercial Airline,131,42,1,Clear,Landing,0,1985,6,2,1,0.6793893129770993,43,0.3282442748091603,0.022727272727272728,1,3
1985-06-11 12:26:40.000000000,06:00,Regional Airline,73,30,2,Rain,Cruise,0,1985,6,6,0,0.589041095890411,32,0.4383561643835616,0.06060606060606061,2,1
1985-06-19 04:42:31.351351360,15:00,Military Transport,100,62,1,Fog,Approach,1,1985,6,15,0,0.38,63,0.63,0.015625,3,2
1985-06-26 20:58:22.702702720,15:00,Commercial Airline,144,48,0,Fog,Landing,0,1985,6,15,0,0.6666666666666666,48,0.3333333333333333,0.0,3,3
1985-07-04 13:14:14.054054048,19:00,Military Transport,96,52,3,Rain,Landing,1,1985,7,19,0,0.4583333333333333,55,0.5729166666666666,0.05357142857142857,2,3
1985-07-12 05:30:05.405405408,16:00,Commercial Airline,220,78,3,Clear,Approach,0,1985,7,16,0,0.6454545454545455,81,0.36818181818181817,0.036585365853658534,1,2
1985-07-19 21:45:56.756756768,01:00,Commercial Airline,114,27,2,Rain,Cruise,0,1985,7,1,1,0.7631578947368421,29,0.2543859649122807,0.06666666666666667,2,1
1985-07-27 14:01:48.108108128,00:00,Cargo Airline,4,2,0,Rain,Approach,0,1985,7,0,1,0.5,2,0.5,0.0,2,2
1985-08-04 06:17:39.459459456,15:00,Commercial Airline,214,84,0,Clear,Takeoff,0,1985,8,15,0,0.6074766355140186,84,0.3925233644859813,0.0,1,3
1985-08-11 22:33:30.810810816,11:00,Private Charter,15,11,1,Clear,Cruise,0,1985,8,11,0,0.26666666666666666,12,0.8,0.07692307692307693,1,1
1985-08-19 14:49:22.162162176,04:00,Commercial Airline,180,85,1,Snow,Cruise,0,1985,8,4,1,0.5277777777777778,86,0.4777777777777778,0.011494252873563218,3,1
1985-08-27 07:05:13.513513504,04:00,Commercial Airline,212,47,2,Clear,Approach,0,1985,8,4,1,0.7783018867924528,49,0.23113207547169812,0.04,1,2
1985-09-03 23:21:04.864864864,22:00,Commercial Airline,168,13,3,Clear,Approach,0,1985,9,22,1,0.9226190476190477,16,0.09523809523809523,0.17647058823529413,1,2
1985-09-11 15:36:56.216216224,08:00,Commercial Airline,175,54,3,Clear,Landing,0,1985,9,8,0,0.6914285714285714,57,0.32571428571428573,0.05172413793103448,1,3
1985-09-19 07:52:47.567567584,08:00,Cargo Airline,6,4,1,Clear,Landing,0,1985,9,8,0,0.3333333333333333,5,0.8333333333333334,0.16666666666666666,1,3
1985-09-27 00:08:38.918918912,02:00,Commercial Airline,170,42,0,Clear,Landing,0,1985,9,2,1,0.7529411764705882,42,0.24705882352941178,0.0,1,3
1985-10-04 16:24:30.270270272,18:00,Private Charter,23,10,0,Clear,Approach,0,1985,10,18,0,0.5652173913043478,10,0.43478260869565216,0.0,1,2
1985-10-12 08:40:21.621621632,15:00,Military Transport,74,36,1,Clear,Cruise,1,1985,10,15,0,0.5135135135135135,37,0.5,0.02631578947368421,1,1
1985-10-20 00:56:12.972972992,15:00,Private Charter,20,16,1,Clear,Cruise,0,1985,10,15,0,0.2,17,0.85,0.05555555555555555,1,1
1985-10-27 17:12:04.324324320,02:00,Regional Airline,59,19,3,Snow,Takeoff,0,1985,10,2,1,0.6779661016949152,22,0.3728813559322034,0.13043478260869565,3,3
1985-11-04 09:27:55.675675680,19:00,Cargo Airline,4,2,1,Clear,Landing,0,1985,11,19,0,0.5,3,0.75,0.25,1,3
1985-11-12 01:43:47.027027040,23:00,Commercial Airline,183,80,3,Clear,Landing,0,1985,11,23,1,0.5628415300546448,83,0.453551912568306,0.03571428571428571,1,3
1985-11-19 17:59:38.378378400,21:00,Commercial Airline,161,21,3,Clear,Cruise,0,1985,11,21,1,0.8695652173913043,24,0.14906832298136646,0.12,1,1
1985-11-27 10:15:29.729729728,23:00,Commercial Airline,192,77,1,Fog,Takeoff,0,1985,11,23,1,0.5989583333333334,78,0.40625,0.012658227848101266,3,3
1985-12-05 02:31:21.081081088,00:00,Private Charter,9,5,0,Clear,Approach,0,1985,12,0,1,0.4444444444444444,5,0.5555555555555556,0.0,1,2
1985-12-12 18:47:12.432432448,23:00,Commercial Airline,119,24,2,Clear,Takeoff,0,1985,12,23,1,0.7983193277310925,26,0.2184873949579832,0.07407407407407407,1,3
1985-12-20 11:03:03.783783776,19:00,Military Transport,90,69,3,Snow,Landing,1,1985,12,19,0,0.23333333333333334,72,0.8,0.0410958904109589,3,3
1985-12-28 03:18:55.135135136,10:00,Private Charter,15,12,0,Snow,Approach,0,1985,12,10,0,0.2,12,0.8,0.0,3,2
1986-01-04 19:34:46.486486496,16:00,Commercial Airline,194,17,1,Clear,Cruise,0,1986,1,16,0,0.9123711340206185,18,0.09278350515463918,0.05263157894736842,1,1
1986-01-12 11:50:37.837837856,07:00,Cargo Airline,7,5,1,Snow,Takeoff,0,1986,1,7,0,0.2857142857142857,6,0.8571428571428571,0.14285714285714285,3,3
1986-01-20 04:06:29.189189184,03:00,Commercial Airline,168,89,2,Clear,Landing,0,1986,1,3,1,0.47023809523809523,91,0.5416666666666666,0.021739130434782608,1,3
1986-01-27 20:22:20.540540544,05:00,Commercial Airline,187,9,1,Clear,Approach,0,1986,1,5,1,0.9518716577540107,10,0.053475935828877004,0.09090909090909091,1,2
1986-02-04 12:38:11.891891904,07:00,Cargo Airline,4,2,1,Clear,Landing,0,1986,2,7,0,0.5,3,0.75,0.25,1,3
1986-02-12 04:54:03.243243264,19:00,Military Transport,121,48,2,Clear,Approach,1,1986,2,19,0,0.6033057851239669,50,0.4132231404958678,0.0392156862745098,1,2
1986-02-19 21:09:54.594594592,02:00,Private Charter,1,0,0,Rain,Takeoff,0,1986,2,2,1,1.0,0,0.0,0.0,2,3
1986-02-27 13:25:45.945945952,15:00,Military Transport,85,48,2,Clear,Landing,1,1986,2,15,0,0.43529411764705883,50,0.5882352941176471,0.0392156862745098,1,3
1986-03-07 05:41:37.297297312,02:00,Commercial Airline,187,22,3,Clear,Landing,0,1986,3,2,1,0.8823529411764706,25,0.13368983957219252,0.11538461538461539,1,3
1986-03-14 21:57:28.648648640,17:00,Cargo Airline,4,3,0,Rain,Approach,0,1986,3,17,0,0.25,3,0.75,0.0,2,2
1986-03-22 14:13:20.000000000,13:00,Cargo Airline,3,2,1,Rain,Takeoff,0,1986,3,13,0,0.3333333333333333,3,1.0,0.25,2,3
1986-03-30 06:29:11.351351360,17:00,Private Charter,13,9,1,Clear,Approach,0,1986,3,17,0,0.3076923076923077,10,0.7692307692307693,0.09090909090909091,1,2
1986-04-06 22:45:02.702702720,01:00,Commercial Airline,153,36,6,Rain,Landing,0,1986,4,1,1,0.7647058823529411,42,0.27450980392156865,0.13953488372093023,2,3
1986-04-14 15:00:54.054054048,21:00,Private Charter,20,12,0,Clear,Cruise,0,1986,4,21,1,0.4,12,0.6,0.0,1,1
1986-04-22 07:16:45.405405408,02:00,Commercial Airline,144,52,1,Rain,Takeoff,0,1986,4,2,1,0.6388888888888888,53,0.3680555555555556,0.018518518518518517,2,3
1986-04-29 23:32:36.756756768,15:00,Commercial Airline,220,59,3,Rain,Approach,0,1986,4,15,0,0.7318181818181818,62,0.2818181818181818,0.047619047619047616,2,2
1986-05-07 15:48:28.108108128,08:00,Regional Airline,56,26,1,Fog,Takeoff,0,1986,5,8,0,0.5357142857142857,27,0.48214285714285715,0.03571428571428571,3,3
1986-05-15 08:04:19.459459456,03:00,Commercial Airline,215,11,1,Clear,Cruise,0,1986,5,3,1,0.9488372093023256,12,0.05581395348837209,0.07692307692307693,1,1
1986-05-23 00:20:10.810810816,00:00,Regional Airline,76,5,0,Clear,Cruise,0,1986,5,0,1,0.9342105263157895,5,0.06578947368421052,0.0,1,1
1986-05-30 16:36:02.162162176,03:00,Military Transport,89,66,1,Clear,Approach,1,1986,5,3,1,0.25842696629213485,67,0.7528089887640449,0.014705882352941176,1,2
1986-06-07 08:51:53.513513536,00:00,Commercial Airline,220,27,1,Clear,Landing,0,1986,6,0,1,0.8772727272727273,28,0.12727272727272726,0.034482758620689655,1,3
1986-06-15 01:07:44.864864864,13:00,Military Transport,111,64,2,Clear,Landing,1,1986,6,13,0,0.42342342342342343,66,0.5945945945945946,0.029850746268656716,1,3
1986-06-22 17:23:36.216216224,20:00,Military Fighter,3,1,1,Fog,Cruise,1,1986,6,20,1,0.6666666666666666,2,0.6666666666666666,0.3333333333333333,3,1
1986-06-30 09:39:27.567567584,15:00,Cargo Airline,5,2,0,Clear,Landing,0,1986,6,15,0,0.6,2,0.4,0.0,1,3
1986-07-08 01:55:18.918918912,19:00,Cargo Airline,1,0,1,Clear,Landing,0,1986,7,19,0,1.0,1,1.0,0.5,1,3
1986-07-15 18:11:10.270270272,23:00,Private Charter,8,7,0,Rain,Approach,0,1986,7,23,1,0.125,7,0.875,0.0,2,2
1986-07-23 10:27:01.621621632,07:00,Private Charter,19,11,1,Clear,Approach,0,1986,7,7,0,0.42105263157894735,12,0.631578947368421,0.07692307692307693,1,2
1986-07-31 02:42:52.972972992,06:00,Cargo Airline,6,4,1,Rain,Takeoff,0,1986,7,6,0,0.3333333333333333,5,0.8333333333333334,0.16666666666666666,2,3
1986-08-07 18:58:44.324324320,02:00,Commercial Airline,146,32,1,Clear,Landing,0,1986,8,2,1,0.7808219178082192,33,0.22602739726027396,0.029411764705882353,1,3
1986-08-15 11:14:35.675675680,16:00,Military Transport,91,42,3,Clear,Takeoff,1,1986,8,16,0,0.5384615384615384,45,0.4945054945054945,0.06521739130434782,1,3
1986-08-23 03:30:27.027027040,00:00,Commercial Airline,149,51,2,Clear,Landing,0,1986,8,0,1,0.6577181208053692,53,0.35570469798657717,0.037037037037037035,1,3
1986-08-30 19:46:18.378378400,15:00,Regional Airline,75,22,1,Clear,Cruise,0,1986,8,15,0,0.7066666666666667,23,0.30666666666666664,0.041666666666666664,1,1
1986-09-07 12:02:09.729729728,11:00,Regional Airline,48,17,0,Fog,Cruise,0,1986,9,11,0,0.6458333333333334,17,0.3541666666666667,0.0,3,1
1986-09-15 04:18:01.081081088,18:00,Commercial Airline,168,56,1,Clear,Cruise,0,1986,9,18,0,0.6666666666666666,57,0.3392857142857143,0.017241379310344827,1,1
1986-09-22 20:33:52.432432448,21:00,Cargo Airline,5,4,0,Clear,Landing,0,1986,9,21,1,0.2,4,0.8,0.0,1,3
1986-09-30 12:49:43.783783776,22:00,Regional Airline,77,8,0,Clear,Cruise,0,1986,9,22,1,0.8961038961038961,8,0.1038961038961039,0.0,1,1
1986-10-08 05:05:35.135135136,21:00,Commercial Airline,172,77,2,Clear,Landing,0,1986,10,21,1,0.5523255813953488,79,0.45930232558139533,0.025,1,3
1986-10-15 21:21:26.486486496,13:00,Private Charter,17,16,0,Snow,Cruise,0,1986,10,13,0,0.058823529411764705,16,0.9411764705882353,0.0,3,1
1986-10-23 13:37:17.837837856,05:00,Regional Airline,36,8,1,Clear,Takeoff,0,1986,10,5,1,0.7777777777777778,9,0.25,0.1,1,3
1986-10-31 05:53:09.189189184,05:00,Commercial Airline,185,43,3,Rain,Landing,0,1986,10,5,1,0.7675675675675676,46,0.24864864864864866,0.06382978723404255,2,3
1986-11-07 22:09:00.540540544,12:00,Private Charter,13,11,0,Fog,Cruise,0,1986,11,12,0,0.15384615384615385,11,0.8461538461538461,0.0,3,1
1986-11-15 14:24:51.891891904,18:00,Commercial Airline,174,66,2,Clear,Cruise,0,1986,11,18,0,0.6206896551724138,68,0.39080459770114945,0.028985507246376812,1,1
1986-11-23 06:40:43.243243264,21:00,Regional Airline,50,20,0,Fog,Landing,0,1986,11,21,1,0.6,20,0.4,0.0,3,3
1986-11-30 22:56:34.594594592,07:00,Regional Airline,81,34,0,Clear,Cruise,0,1986,11,7,0,0.5802469135802469,34,0.41975308641975306,0.0,1,1
1986-12-08 15:12:25.945945952,01:00,Regional Airline,46,24,0,Clear,Takeoff,0,1986,12,1,1,0.4782608695652174,24,0.5217391304347826,0.0,1,3
1986-12-16 07:28:17.297297312,20:00,Military Transport,75,27,3,Clear,Cruise,1,1986,12,20,1,0.64,30,0.4,0.0967741935483871,1,1
1986-12-23 23:44:08.648648672,00:00,Military Fighter,2,1,0,Rain,Approach,1,1986,12,0,1,0.5,1,0.5,0.0,2,2
1986-12-31 16:00:00.000000000,14:00,Cargo Airline,6,4,1,Fog,Landing,0,1986,12,14,0,0.3333333333333333,5,0.8333333333333334,0.16666666666666666,3,3
1987-01-08 08:15:51.351351360,00:00,Commercial Airline,154,52,2,Clear,Landing,0,1987,1,0,1,0.6623376623376623,54,0.35064935064935066,0.03636363636363636,1,3
1987-01-16 00:31:42.702702720,04:00,Cargo Airline,7,4,0,Rain,Landing,0,1987,1,4,1,0.42857142857142855,4,0.5714285714285714,0.0,2,3
1987-01-23 16:47:34.054054048,15:00,Commercial Airline,170,50,2,Clear,Takeoff,0,1987,1,15,0,0.7058823529411765,52,0.3058823529411765,0.03773584905660377,1,3
